#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2014-12-09T05:26:34 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5486873a2e45	
#INFO	-out.max=unlimited	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_Glon,_Glat
#-sort=_r
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&&-ref=VIZ5486873a2e45&-out.src=I/239/hip_main&Clear= Clear&-c.r=  2&-sort=_r&-order=I&-out=HIP&-out=RAhms&-out=DEdms&-out=Vmag&Vmag=<6&-out=RA(ICRS)&-out=DE(ICRS)&-out=Plx&-out=pmRA&-out=pmDE&-out=e_Plx&-out=B-V&-out=Notes&-out=HD&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.add=_r&-out.add=_RAJ,_DEJ&-oc.form=sexa&-c.geom=r&-out.max=50&-out.form=HTML Table&undefined=CDS, France&-c.eq=J2000&-c.u=arcmin&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=Vmag
#Vmag=<6
#-out=Plx
#-out=HD
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Coosys	G:	galactic
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	_Glon	(F8.4)	Galactic longitude at Epoch=J1991.25, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.galactic.lon]
#Column	_Glat	(F8.4)	Galactic latitude at Epoch=J1991.25, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.galactic.lat]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	HD	(I6)	[1/359083]? HD number <III/135> (H71) [NULL integer written as an empty string]	[ucd=meta.id]
_Glon|_Glat|Vmag|Plx|HD
325.9019| 20.0995| 4.01|  10.69|129116
314.3355| -4.5914| 3.18|  60.97|128898
346.5514| 47.5375| 3.87|  53.54|129502
332.7484| 31.3229| 5.70|   7.97|129433
 38.0022| 65.0617| 4.80|   3.67|129712
327.4828| 22.2926| 4.06|  15.89|129456
 70.0907| 63.2999| 5.72|   4.11|129846
327.7348| 22.1526| 4.92|  15.76|129685
 39.3846| 64.7841| 2.35|  15.55|129988
 17.7337| 61.8234| 4.60|  14.48|129972
315.4970| -2.8149| 5.36|  21.75|129422
353.7208| 51.9675| 5.68|   5.31|129956
333.1306| 30.6263| 5.15|  32.86|129926
 14.5473| 60.7928| 5.78|   3.59|130144
334.5039| 32.5955| 5.80|   8.91|129944
355.2809| 52.6801| 3.73|  25.35|130109
322.2973| 11.0585| 5.74|   9.59|129858
320.2032|  6.5693| 5.22|  12.58|129893
326.6237| 19.2035| 5.90|   5.88|130055
333.3376| 30.3149| 5.61|   5.32|130158
333.1538| 29.8719| 5.23|   9.84|130259
308.4927|-17.4514| 3.83|   7.93|129078
332.8814| 29.3637| 5.76|   7.51|130274
327.7245| 20.5319| 5.89|   7.26|130328
314.2210| -6.3280| 5.91|   2.85|129954
 79.9768| 59.9709| 5.76|  21.34|130945
334.5870| 31.2769| 5.68|   2.93|130529
341.3035| 39.7819| 5.32|  13.86|130559
 84.2921| 58.5820| 5.68|  14.22|131041
 43.1597| 63.8281| 5.80|  11.06|130917
 32.7641| 63.0624| 5.86|  55.73|130948
332.6470| 27.9662| 4.42|  10.68|130694
118.4852| 33.5602| 5.63|  23.08|133002
 62.4843| 62.9909| 5.47|  16.31|131111
340.3095| 38.0710| 5.15|  42.26|130819
112.6471| 40.5026| 2.07|  25.79|131873
340.3262| 38.0083| 2.75|  42.25|130841
352.0776| 48.8211| 4.93|  15.09|130952
 23.0859| 61.3567| 4.54| 149.26|131156
 98.5585| 51.7784| 5.48|   7.38|131507
324.8988| 14.1104| 4.32|   8.00|130807
315.8253| -4.0132| 5.91|   3.22|130701
327.9276| 19.1057| 5.02|   8.49|131120
311.5614|-12.3927| 5.59|  10.19|130458
335.4879| 30.3491| 5.27|   8.48|131430
344.3444| 40.8836| 5.78|   8.94|131530
330.6066| 22.8675| 5.85|   4.07|131432
317.8195| -0.8804| 5.18|  18.87|131342
330.5267| 22.2704| 5.32|  13.20|131625
 15.6878| 58.3188| 5.90|   5.96|131951
321.2758|  5.5577| 5.38|  15.08|131562
 84.6448| 57.1726| 5.63|  40.25|132254
323.6302|  9.9017| 5.62|   5.21|131657
316.7113| -3.3107| 5.08|   3.91|131492
345.3512| 40.9171| 5.48|   6.06|131918
351.7254| 46.2708| 4.47|  35.83|132052
 19.2159| 58.9965| 5.72|   5.28|132146
338.2425| 32.6817| 5.72| 169.32|131977
356.1269| 49.2239| 5.51|  11.06|132132
104.8711| 46.5260| 4.63|   8.20|132813
310.1438|-15.5954| 5.37|   7.62|131109
326.2524| 13.9092| 2.68|   6.23|132058
334.6135| 27.2761| 5.65|   9.32|132219
346.1104| 40.8051| 5.88|  10.32|132345
326.8720| 14.7537| 3.13|   6.05|132200
  2.1423| 52.0714| 5.91|   4.50|132525
 65.6634| 60.7694| 5.64|  19.83|132772
310.0090|-16.0935| 5.92|   3.72|131425
348.8673| 42.5114| 4.91|  10.72|132742
329.3140| 18.0762| 5.88|   8.43|132604
354.4031| 46.7231| 5.52|   5.78|132833
 98.2588| 50.2348| 5.91|   9.98|133388
357.2838| 48.4780| 5.71|   3.19|132933
306.8441|-21.3700| 5.65|   8.39|130650
 67.6191| 60.0386| 3.49|  14.91|133208
335.0970| 26.5286| 5.83|  10.04|132851
 36.2517| 60.6606| 4.80|   9.07|133124
  0.0743| 49.7898| 4.39|  17.78|133165
332.6045| 22.5412| 5.45|   9.32|132955
 57.2153| 60.8493| 5.52|  11.85|133392
 80.3687| 57.0651| 4.83|  78.39|133640
337.2226| 28.6177| 3.25|  11.17|133216
 40.3227| 60.4695| 4.52|  13.04|133582
307.0304|-21.2537| 5.65|   1.88|131246
316.9086| -4.8402| 5.16|  12.20|132905
325.3256|  9.9252| 3.91|   6.56|133242
328.4395| 15.0802| 5.13|   8.88|133340
 80.9540| 56.5964| 5.59|  12.55|133962
 90.4272| 53.2076| 5.24|  12.53|134190
334.2987| 23.5993| 5.97|  10.44|133652
343.9963| 35.6174| 5.19|   4.26|133774
 36.4515| 59.4800| 4.93|  50.70|134083
324.6331|  7.9675| 5.77|   9.35|133631
329.1815| 15.2150| 5.75|   7.90|133880
 39.3131| 59.4991| 5.67|   7.77|134320
 37.0263| 59.2406| 5.82|   6.39|134335
328.0383| 13.2161| 5.85|   7.34|133937
326.8013| 11.1288| 4.07|   8.02|133955
315.7969| -7.7270| 5.76|   0.54|133683
330.4833| 16.5484| 5.98|   6.98|134255
337.8691| 26.9596| 5.75|   7.25|134373
306.1667|-22.8183| 5.88|  10.24|131596
321.9614|  2.2734| 5.45|   1.61|134270
325.4565|  7.8922| 3.88|  17.89|134481
325.4572|  7.8849| 5.70|  16.89|134482
 26.3183| 56.7570| 5.90|   3.93|134943
342.6870| 32.0006| 4.54|   8.66|134759
323.7592|  4.9839| 3.41|  28.06|134505
327.8285| 11.4294| 4.83|   7.18|134687
338.6941| 26.6129| 5.84|   3.55|135051
 50.1870| 58.7379| 5.98|   5.57|135438
314.6045|-10.5161| 5.75|   2.18|134453
 45.1604| 58.5213| 5.28|  14.40|135502
335.5018| 22.1474| 4.91|   2.86|135153
104.5741| 44.3324| 5.15|  39.51|136064
  6.4591| 49.2151| 5.32|   6.98|135482
 53.1130| 58.4314| 3.46|  27.94|135722
  1.3152| 46.2274| 5.62|  20.20|135559
326.3727|  8.1141| 5.96|  19.32|135235
329.9848| 13.6603| 5.15|   2.54|135345
341.7547| 29.3360| 5.52|   6.52|135534
319.6816| -2.8444| 5.74|   1.70|135160
319.6882| -2.9112| 5.04|   0.51|135240
352.0224| 39.2341| 2.61|  20.38|135742
108.7190| 41.0444| 5.02|   8.37|136726
320.8904| -1.1191| 4.07|  33.75|135379
318.3467| -5.2038| 4.85|   8.74|135291
336.9591| 22.8825| 4.35|  10.59|135758
 29.9320| 55.8861| 5.68|  11.23|136138
  1.0245| 45.1876| 5.88|   3.33|136028
326.8571|  8.0460| 4.27|  11.22|135734
320.1274| -2.6423| 5.43|   0.02|135591
315.7120| -9.5497| 2.87|  17.85|135382
330.8464| 13.9545| 5.59|   6.34|135876
  3.6757| 46.4518| 5.04|  40.46|136202
 84.9632| 52.7673| 5.65|  15.32|136729
 46.2101| 57.3329| 5.51|  11.90|136512
108.4633| 40.8372| 3.00|   6.79|137422
  2.8987| 45.4525| 5.35|  13.38|136514
356.2338| 41.0626| 5.54|  12.14|136479
331.3220| 13.8163| 3.22|   6.39|136298
333.9602| 17.3930| 3.57|   9.99|136422
 52.3623| 57.1162| 5.38|  13.20|136849
327.0809|  7.3766| 5.65|  68.70|136352
327.3405|  7.6737| 4.99|  29.27|136351
 97.9749| 47.0913| 5.99|   7.07|137389
 64.4254| 56.3627| 5.56|   1.23|137071
 99.4742| 46.3049| 5.72|   8.59|137443
329.2280| 10.3228| 3.37|   6.47|136504
333.8368| 16.7479| 4.54|   5.38|136664
320.4909| -3.0671| 5.65|  24.00|136359
 47.5369| 56.7251| 4.99|  53.70|137107
321.2450| -1.9629| 4.48|   6.40|136415
351.0200| 35.8984| 5.72|   5.41|136956
352.8406| 37.3350| 4.92|  30.90|137052
 60.3940| 56.3160| 4.31|  26.96|137391
332.4158| 14.2270| 5.36|   8.48|136933
 93.9710| 48.6278| 3.29|  31.92|137759
333.0888| 14.9635| 4.60|   8.72|137058
 22.8580| 52.3631| 5.16|   3.55|137471
316.4873| -9.6127| 5.89|   9.75|136672
 54.8878| 56.1634| 5.46|   6.66|137704
334.5984| 16.3431| 5.46|   7.79|137432
318.7493| -6.5674| 5.71|   4.80|137066
 45.5866| 55.6161| 3.66|  28.60|137909
 95.7865| 47.3770| 5.90|   5.48|138265
348.4564| 31.9612| 5.64|   3.59|137744
  5.8236| 44.6690| 5.15|  26.68|137898
329.0453|  7.9736| 5.26|   3.68|137709
349.0481| 31.6553| 5.82|   5.78|138137
 66.1097| 54.5822| 5.04|   3.74|138481
 99.6762| 45.0518| 5.74|  10.24|138852
112.8526| 36.4583| 5.00|   3.92|139669
313.8531|-14.0115| 5.40|   3.20|137387
 66.1736| 54.4116| 4.98|   7.59|138629
347.0923| 29.0603| 5.50|  14.39|138413
349.3238| 31.1138| 5.53|   4.24|138485
 49.6850| 54.7142| 4.14|  10.49|138749
  3.4843| 41.9403| 5.50|  12.06|138562
333.6912| 12.9012| 5.82|   1.97|138505
355.2378| 35.7905| 4.61|  34.54|138716
356.0770| 36.3559| 5.16|   9.30|138764
341.5016| 22.3481| 5.13|   8.84|138688
 41.8700| 53.7727| 2.22|  43.65|139006
 17.5925| 48.1883| 3.80|  15.54|138917
333.1941| 11.8914| 2.80|   5.75|138690
 62.8110| 54.0294| 5.14|   5.71|139153
 86.1595| 49.8473| 5.97|   8.24|139357
351.5150| 32.1958| 3.91|  21.42|138905
331.0168|  8.7597| 4.55|   7.51|138769
 87.0811| 49.4526| 5.77|  13.24|139493
331.3995|  9.1788| 5.44|   4.95|138816
 25.5400| 50.2911| 5.93|  20.40|139225
 17.2098| 47.5670| 5.26|  13.89|139195
318.4899| -8.5746| 4.11|  15.09|138538
341.8850| 21.9451| 3.60|  16.76|139063
 86.7606| 49.2980| 5.85|   9.18|139778
104.6851| 41.4602| 5.65|   3.70|140227
345.5508| 25.6495| 5.79|  11.97|139254
 64.9534| 53.3649| 5.25|  20.00|139641
332.7824| 10.4446| 4.34|  14.19|139127
 75.3192| 51.9274| 5.76|  27.98|139798
347.2093| 27.1735| 5.82|  11.17|139329
 80.8036| 50.7391| 5.84|   8.71|139906
341.0645| 20.4482| 3.66|   7.33|139365
326.9919|  2.5004| 5.43|   7.13|139129
348.6335| 28.3456| 5.36|   9.60|139446
 58.6978| 53.4129| 4.64|   6.89|139891
338.1882| 16.6931| 4.66|  13.32|139521
322.6262| -3.6448| 5.95|  32.34|139211
345.5336| 24.7658| 4.97|   8.55|139663
314.3363|-14.4379| 5.64|   4.44|138800
331.9588|  8.4338| 4.64|  57.09|139664
 31.4160| 50.4514| 4.51|  16.97|140159
 21.8345| 47.7511| 5.34|  14.28|140160
312.7151|-16.5627| 5.95|   8.65|138867
 29.6873| 49.9623| 5.80|  18.78|140232
348.9408| 27.5833| 4.75|   8.16|139997
336.7141| 13.9736| 5.23|  12.04|139980
338.4816| 16.0844| 4.75|   8.24|140008
 41.7411| 51.9235| 3.81|  22.48|140436
 83.2511| 49.4227| 5.48|  10.30|140728
307.0268|-23.0192| 5.57|  15.02|137333
 51.8688| 52.4421| 5.57|  13.11|140716
  9.6990| 41.9677| 5.86|  68.16|140538
112.6803| 35.6576| 4.29|   8.68|142105
352.5233| 30.1253| 5.41|  22.21|140417
 14.2025| 44.0792| 2.63|  44.54|140573
334.1899| 10.3222| 5.93|   7.07|140285
 13.2659| 43.3198| 5.57|   8.49|140775
  5.5314| 38.9869| 5.39|   7.99|140873
 25.9800| 47.8725| 3.65|  21.31|141003
 15.6973| 44.1027| 4.42|  85.08|141004
 87.2756| 47.7169| 5.94|   3.13|141472
 96.4231| 44.4599| 5.19|  12.00|141653
339.1693| 15.5772| 5.61|   8.40|140784
 24.3784| 47.0935| 5.71|  12.95|141187
 87.0538| 47.6195| 5.85|  12.56|141675
319.9434| -8.5784| 5.54|   8.03|140483
 24.0857| 46.7507| 5.98|   7.41|141353
 45.0496| 50.9782| 5.89|   0.54|141527
 30.0978| 48.3320| 4.09|   9.36|141477
  4.0798| 37.1814| 5.53|  20.34|141378
 41.8756| 50.3722| 4.59|  19.71|141714
  4.5932| 37.2913| 3.54|  20.94|141513
330.5083|  4.1621| 5.86|  16.82|141194
327.8343|  0.7957| 5.78|   9.00|141168
 10.5380| 40.5015| 5.21|  12.40|141680
 13.1513| 41.6591| 3.71|  46.39|141795
340.5700| 15.8180| 3.97|  15.86|141556
346.0980| 21.7059| 4.63|   6.25|141637
326.7903| -0.7335| 5.74|   0.89|141318
 57.0184| 51.0413| 4.79|  32.13|142091
  5.2461| 37.1788| 5.09|  20.47|141851
 34.4373| 48.7024| 4.74|   8.26|141992
 87.2869| 46.8399| 5.81|   9.09|142531
 67.6948| 50.3192| 4.60|  63.08|142373
350.7244| 25.3802| 5.04|   9.15|142096
346.8769| 21.6134| 4.59|   7.52|142114
353.5451| 27.7176| 4.13|  20.02|142198
347.5140| 22.1474| 5.38|   7.87|142165
347.9325| 22.5452| 5.41|   8.30|142184
 33.8453| 47.7591| 5.45|   5.42|142574
 68.6800| 49.8676| 5.35|   5.21|142780
347.1237| 21.5122| 5.87|   7.16|142301
351.6463| 25.6582| 5.95|   5.23|142378
321.8461| -7.5232| 2.83|  81.24|141891
318.4687|-11.4821| 5.11|   1.09|141767
346.5214| 20.6375| 5.63|   7.55|142445
 67.7674| 49.7850| 5.73|   6.77|142926
323.9889| -5.0647| 5.78|  19.09|142049
 60.6028| 50.0984| 5.43|  24.12|142908
323.8449| -5.3425| 5.76|  15.15|142139
 27.7331| 45.6979| 3.85|  89.92|142860
344.6290| 18.2708| 3.87|   7.97|142669
341.2989| 14.7505| 5.14|  16.35|142629
341.3018| 14.7505| 5.59|  16.64|142630
 26.2110| 45.0221| 5.54|  14.36|142980
339.8535| 13.0284| 5.78|   3.51|142691
 43.6533| 48.7826| 4.14|  14.20|143107
350.8840| 24.0853| 5.84|   7.16|142883
 85.4085| 46.5000| 4.96|  29.57|143466
356.3867| 28.6317| 4.95|   6.36|142983
348.1192| 21.1965| 5.43|   6.68|142990
347.2148| 20.2305| 2.89|   7.10|143018
 58.5714| 49.4856| 5.61|   3.63|143435
321.1064| -9.0137| 5.74|   4.33|142514
336.4363|  8.5768| 4.99|   8.59|143009
338.7740| 11.0090| 3.42|   6.61|143118
354.9137| 26.7233| 5.47|  30.49|143333
350.0970| 22.4905| 2.29|   8.12|143275
  2.0038| 32.0001| 5.53|   7.10|143459
 14.8604| 39.5195| 5.82|  13.62|143553
 53.4917| 48.9232| 5.39|  57.38|143761
 31.1983| 45.4384| 5.10|  10.58|143666
 48.3045| 48.4558| 4.98|   9.29|143807
 90.1886| 44.5844| 4.01|  47.79|144284
 82.5905| 46.4843| 5.93|   3.98|144204
 38.1374| 46.7805| 4.82|  18.42|143894
 72.6924| 47.9789| 4.72|   8.68|144206
331.9665|  2.5206| 4.65|  14.97|143546
 58.5666| 48.6107| 5.79|   4.72|144208
348.1695| 19.7051| 4.96|  15.39|143787
339.1197| 10.4267| 4.90|   6.19|143699
110.8995| 35.4448| 5.73|   5.61|145622
326.3454| -3.9185| 4.63|  23.26|143474
339.8061| 10.8124| 5.91|  25.10|143928
353.1929| 23.5997| 2.56|   6.15|144217
353.1967| 23.6011| 4.90|   2.88|144218
316.5088|-14.8786| 5.70|  11.31|143346
350.3479| 20.8543| 5.90|   6.70|144334
101.1547| 40.0876| 5.44|  11.92|145454
335.0926|  5.1734| 4.73|  26.41|144197
340.8343| 11.3232| 4.22|   7.94|144294
352.7498| 22.7730| 3.93|   7.70|144470
340.9677| 11.2646| 5.72|  19.22|144415
352.6966| 22.5344| 4.31|  12.32|144608
359.4133| 27.9315| 5.75|   7.66|144708
 22.1610| 40.7677| 5.63|  12.12|144874
 31.0167| 43.6393| 5.00|   8.40|145001
348.6286| 18.6202| 5.35|   7.67|144690
 20.7147| 39.9484| 5.69|   5.74|145002
350.7341| 20.3683| 5.86|   7.65|144844
 70.8476| 47.1073| 4.23|  14.27|145389
 58.3958| 47.4731| 4.73|  28.84|145328
 15.1744| 37.2843| 5.93|   7.58|145085
 18.3944| 38.7437| 5.93|  32.84|145148
326.8091| -4.5518| 5.57|  12.02|144480
  8.2837| 33.2421| 5.39|   6.60|145206
343.6298| 13.2190| 5.50|   7.53|144987
109.6713| 35.6075| 5.48|   4.90|146926
346.8082| 15.9863| 5.09|  12.77|145250
338.5118|  7.5513| 5.86|  14.44|145191
 39.9286| 44.9020| 5.74|   5.76|145713
 67.0350| 46.8161| 5.89|   3.49|145931
 58.3310| 46.9023| 5.62|   5.34|145849
354.6087| 22.7002| 4.00|   7.47|145502
  2.5407| 28.8121| 4.93|  19.79|145570
  3.9241| 29.7313| 5.43|  13.05|145607
347.7451| 16.4973| 5.67|  10.94|145483
348.1167| 16.8354| 4.58|   6.97|145482
 17.5511| 37.1842| 5.46|   7.68|145892
328.8563| -3.1852| 5.78|  14.13|145361
329.4933| -2.5338| 4.95|   7.45|145397
  1.3027| 27.3430| 5.24|   7.43|145897
  8.8433| 32.1967| 2.73|  19.16|146051
344.7023| 12.9406| 5.91|   5.07|145838
 54.6674| 46.1405| 5.23|  46.11|146361
334.7003|  2.5326| 5.13|  11.06|145842
323.3597| -9.2329| 3.86|   5.25|145544
 34.1276| 42.6156| 5.72|  10.31|146388
  4.6959| 29.1582| 5.49|  71.30|146233
327.4555| -5.1306| 5.61|   8.82|145782
330.4030| -2.2696| 5.45|   4.05|146003
 48.0864| 45.0566| 5.80|   3.95|146738
333.0386|  0.3891| 4.97|   2.27|146143
320.4216|-12.3650| 5.95|  18.13|145689
 90.7377| 42.3191| 5.37|   4.96|147232
109.2754| 35.3270| 4.95|  33.52|148048
348.5558| 15.4082| 4.80|  23.23|146624
  8.5657| 30.8099| 3.23|  30.34|146791
359.5863| 24.4443| 5.97|   3.77|146850
 76.3134| 44.7518| 5.93|   5.11|147352
338.4993|  5.3994| 5.44|   6.97|146667
347.0357| 13.6290| 5.53|  24.10|146836
 72.4854| 45.0366| 3.91|  10.37|147394
333.3018|  0.0099| 4.01|  25.58|146686
 63.1182| 45.3741| 5.48|  37.29|147365
312.4162|-19.8938| 4.68|   4.26|145366
329.8557| -3.5944| 5.76|   8.98|146690
312.4421|-19.8788| 5.27|   4.92|145388
352.3280| 18.0503| 4.55|   2.77|147084
351.3130| 16.9989| 2.90|   4.44|147165
101.7964| 38.2279| 5.26|  11.09|148293
 35.2586| 41.2998| 3.74|  16.69|147547
 14.7839| 33.2251| 4.82|  36.56|147449
 50.7744| 44.2103| 4.86|  17.76|147677
 54.8157| 44.5494| 5.20|   5.87|147749
334.0129|  0.1249| 5.32|   5.86|147152
338.0326|  4.1135| 5.89|   3.13|147225
 54.6864| 44.5118| 5.40|   5.98|147767
 92.8225| 40.9130| 5.67|   7.91|148374
 92.5843| 40.9511| 2.73|  37.18|148387
341.6207|  7.2128| 5.37|  77.69|147513
356.1694| 20.1826| 4.48|  18.32|147700
 21.3016| 35.7710| 5.83|   9.55|147869
 84.4500| 42.7148| 5.75|   8.90|148330
342.8717|  8.2713| 5.42|   6.97|147628
348.7155| 13.6488| 5.40|  31.82|147722
 59.9023| 44.2338| 5.53|  12.73|148283
 29.4566| 38.6252| 4.57|  13.87|148112
353.6860| 17.6868| 4.57|   8.27|147933
112.3150| 33.2793| 5.55|  23.61|149681
357.9329| 20.6766| 4.22|   6.67|148184
335.9999|  0.9801| 4.46|   8.16|147971
  7.4297| 27.2162| 5.24|   6.43|148349
  6.7400| 26.7450| 4.62|  26.67|148367
324.0632|-10.4806| 5.28|  24.75|147787
101.1067| 37.8688| 4.94|   6.64|149212
343.6676|  8.0028| 5.79|  10.22|148247
328.1186| -6.7759| 5.67|   4.80|147977
319.5302|-14.5735| 4.90|  82.61|147584
 15.4398| 31.6567| 5.41|   7.72|148513
 66.1581| 43.7147| 4.83|   9.03|148783
351.9472| 15.0643| 1.06|   5.40|148478
337.2456|  1.5757| 5.35|   2.73|148379
  1.6460| 22.6206| 5.66|  12.18|148604
353.0982| 15.7960| 4.79|   8.30|148605
 39.0079| 40.2127| 2.78|  22.07|148856
 37.7887| 39.8187| 5.24|   4.30|148897
326.0970| -9.0775| 5.19|   4.87|148291
 17.1230| 31.8449| 3.82|  19.63|148857
  0.1254| 21.0824| 4.29|  15.53|148786
 39.9809| 40.2059| 5.76|   3.52|149009
345.9415|  9.2184| 4.24|   4.37|148703
340.7197|  4.3474| 5.31|   0.38|148688
 71.2396| 43.0137| 5.61|  14.48|149303
356.2993| 17.8259| 4.45|  18.66|148898
 91.3035| 40.1995| 5.92|   9.72|149650
 21.0056| 33.2512| 5.63|  10.12|149121
 27.4597| 35.9739| 4.84|  10.29|149161
312.6882|-20.5109| 3.86|  20.44|147675
339.3797|  2.5126| 4.86|   0.70|149038
 66.9107| 42.6990| 4.20|  10.79|149630
319.1556|-15.5344| 5.50|   3.46|148488
323.5376|-12.0582| 5.50|   9.94|148890
351.5348| 12.8082| 2.82|   7.59|149438
 72.5516| 42.1894| 5.83|   3.71|150030
 80.9399| 41.4850| 5.53|   8.16|150100
 80.9708| 41.4754| 5.07|   8.22|150117
 13.7251| 28.4133| 5.77| 102.27|149661
346.2199|  8.0899| 4.18|   9.63|149447
340.5376|  3.0058| 5.46|   1.07|149404
  6.2811| 23.5877| 2.54|   7.12|149757
 84.9428| 40.6654| 5.28|  12.60|150449
340.3885|  2.3651| 5.83|   4.75|149711
 75.6077| 41.5826| 4.86|   8.67|150450
345.1046|  6.3799| 5.93|   7.51|149886
 20.8153| 30.8662| 5.77|  10.76|150378
 95.5723| 38.1552| 4.84|   4.79|151101
 52.6599| 40.2880| 2.81|  92.63|150680
336.7117| -1.5743| 5.57|  -1.86|150136
321.7037|-14.2856| 5.89|   4.74|149671
  0.8188| 18.4254| 4.91|   8.34|150416
 46.7245| 39.2201| 5.92|  23.35|150682
336.0795| -2.2013| 5.62|   1.00|150168
 17.9294| 29.1173| 5.74|  19.70|150557
348.5665|  8.6376| 5.84|  11.16|150331
359.0609| 17.0238| 5.55|  23.50|150453
 62.2813| 40.9036| 3.48|  29.11|150997
314.1747|-20.0605| 4.23|  20.69|149324
110.2876| 33.1893| 5.99|  27.78|152303
333.7349| -4.8466| 5.96|   4.74|150576
343.0820|  3.1781| 5.64|   6.62|150742
352.6258| 11.0839| 5.99|   4.32|150894
 85.6758| 39.5297| 4.84|  37.41|151613
 33.7766| 34.8553| 5.60|   6.31|151203
 26.0338| 31.7740| 5.15|   9.30|151217
114.9961| 31.0484| 4.21|   9.41|153751
329.7706| -8.4789| 5.74|   3.89|150745
322.9808|-13.9328| 5.10|   5.21|150549
344.4568|  3.8232| 5.48|   8.83|151078
329.9791| -8.4736| 5.55|   1.56|150898
 66.7043| 40.2520| 5.86|   4.39|151732
 22.8495| 29.8044| 5.22|   7.09|151525
321.5358|-15.2587| 1.91|   7.85|150798
 71.6062| 39.9603| 4.82|  18.62|152107
 31.5069| 32.9427| 5.91|  11.34|151862
329.6352| -9.1638| 3.77|  10.41|151249
  8.0380| 20.9235| 4.64|  27.04|151769
348.8125|  6.5601| 2.29|  49.85|151680
 25.2342| 30.1775| 5.48|  17.30|151956
 50.9114| 37.9578| 5.73|   3.53|152173
 19.3546| 27.0421| 5.51|   9.45|152127
343.6156|  1.9379| 5.23|   0.48|151804
 44.7329| 36.4186| 5.03|   4.30|152326
346.1153|  3.9140| 3.00|   3.97|151890
346.1966|  3.8620| 3.56|   6.31|151985
 53.3926| 37.8669| 5.34|  33.30|152598
 73.4524| 39.2435| 5.99|   5.34|152812
  0.3678| 14.5792| 5.86|  35.73|152311
342.4599|  0.4761| 5.95|   2.81|152161
343.0275|  0.8700| 4.70|  -1.13|152236
330.8795| -8.8883| 5.91|   4.74|151967
 28.7343| 30.6605| 4.39|  13.95|152614
343.4628|  1.2155| 5.46|   0.55|152234
342.9896|  0.7313| 5.84|  -0.27|152293
343.0972|  0.7862| 3.62|  21.67|152334
 12.8852| 22.5165| 5.23|  13.14|152601
 40.6849| 34.5882| 5.39|  12.80|152815
344.0836|  1.4909| 5.78|   0.34|152408
 37.8632| 33.6237| 5.35|   9.19|152879
326.6742|-12.3064| 5.99|   7.27|152082
 95.6783| 36.4633| 4.88|  66.28|153597
335.5501| -5.6768| 5.94|  10.35|152527
358.6032| 12.3100| 5.57|   8.99|152849
350.5413|  6.0701| 5.48|   4.50|152820
 28.3654| 29.5041| 3.19|  37.99|153210
337.0217| -4.8826| 5.53|   6.23|152824
332.8012| -8.2049| 3.12|   5.68|152786
321.9309|-16.1830| 5.79|   3.32|152564
335.1466| -6.5872| 4.06|  10.72|152980
357.4603| 10.5675| 5.88|   6.76|153336
334.0465| -7.5240| 5.64|  19.74|153053
357.5715| 10.5938| 5.74|  30.05|153363
 52.8535| 36.1754| 3.92|  20.04|153808
338.8123| -3.9296| 5.98|   8.39|153221
348.8626|  3.8668| 5.95|  11.18|153368
 43.1474| 33.7978| 5.69|   1.07|153834
 15.5796| 22.1825| 4.82|   8.11|153687
 56.1333| 36.4457| 5.27|  11.05|154029
352.0362|  5.9739| 5.03|   6.64|153613
 46.5674| 34.3696| 5.76|   8.84|154084
 33.9526| 30.2610| 4.97|   7.97|154143
335.4115| -7.0573| 5.27|  37.97|153580
 33.4958| 29.9497| 5.91|  12.38|154228
347.4976|  2.0016| 5.91|  15.61|153890
331.8886| -9.8721| 5.73|   4.51|153716
350.8287|  4.2851| 4.83|   1.22|154090
 82.2989| 37.0178| 4.91|  37.08|154905
 32.7826| 29.2158| 4.89|  22.68|154494
 19.2966| 22.9307| 5.63|   4.26|154445
 42.9992| 32.4543| 5.56|   9.11|154733
348.5326|  2.1688| 5.98|   7.73|154310
